scrape_date,name,brand,category,fragrantica_url,year_raw,gender_raw,fragrance_family,rating_raw,votes_raw,top_notes_raw,middle_notes_raw,base_notes_raw,main_accords_raw,perfumers,votes_love_raw,votes_like_raw,votes_ok_raw,votes_dislike_raw,votes_hate_raw,season_spring_raw,season_summer_raw,season_fall_raw,season_winter_raw,wear_day_raw,wear_night_raw
2026-04-14,Sauvage,Dior,designer,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,2015,male,Aromatic Fougere,3.86,"31,880","Calabrian bergamot, Pepper","Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Patchouli, Geranium, elemi","Ambroxan, Cedar, Labdanum","fresh spicy, amber, citrus, aromatic, musky, woody, lavender, herbal, warm spicy","Perfumers, Perfumers, François Demachy",12400,10300,3200,4300,1700,14200.0,13200.0,13200.0,9600.0,14100.0,12800.0
2026-04-14,Sauvage Elixir,Dior,designer,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,2021,male,Aromatic,4.31,"17,772","Nutmeg, Cinnamon, Cardamom, Grapefruit",Lavender,"Licorice, Sandalwood, Amber, Patchouli, Haitian Vetiver","warm spicy, fresh spicy, woody, aromatic, lavender, soft spicy, cinnamon, amber, powdery, balsamic","Perfumers, Perfumers, François Demachy",11300,3400,1300,1000,809,5900.0,2400.0,10200.0,11600.0,5400.0,10500.0
2026-04-14,Sauvage EDP,Dior,designer,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,2018,male,Oriental Fougere,4.21,"13,727",Bergamot,"Sichuan Pepper, Lavender, Star Anise, Nutmeg","Ambroxan, Vanilla","fresh spicy, citrus, amber, lavender, musky, aromatic, herbal, anis, soft spicy, floral","Perfumers, Perfumers, François Demachy",7100,4100,1100,994,371,7300.0,6000.0,7400.0,6800.0,6900.0,7300.0
2026-04-14,Oud Ispahan,Dior,designer,https://www.fragrantica.com/perfume/Dior/Oud-Ispahan-15231.html,2012,unisex,Oriental Floral,4.08,"2,578",Labdanum,"Rose, Patchouli, Saffron","Agarwood (Oud), Sandalwood, Cedar","oud, rose, woody, warm spicy, amber, patchouli, balsamic, floral, powdery","Perfumers, Perfumers, François Demachy",1300,701,163,322,95,355.0,169.0,819.0,964.0,427.0,922.0
2026-04-14,Fahrenheit,Dior,designer,https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,1988,male,Aromatic Fougere,4.00,"22,012","Nutmeg Flower, Lavender, Cedar, Mandarin Orange, Chamomile, Bergamot, Hawthorn, Lemon","Violet Leaf, Nutmeg, Cedar, Sandalwood, Carnation, Honeysuckle, Jasmine, Lily-of-the-Valley","Leather, Vetiver, Musk, Amber, Patchouli, Tonka Bean","leather, woody, ozonic, fresh spicy, aromatic, animalic, aquatic, floral, citrus, green","Perfumers, Perfumers, Jean-Louis Sieuzac, Maurice Roger, Michel Almairac",10600,6100,984,3300,976,4400.0,2200.0,7900.0,8000.0,5500.0,7900.0
2026-04-14,Dior Homme Intense 2025,Dior,designer,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2025-101596.html,2025,male,Oriental Woody,4.10,"1,803",Tuscan Iris,Ambrette,Virginia Cedar,"iris, woody, powdery, musky, violet, floral, earthy","Perfumers, Perfumers",1100,329,133,86,192,423.0,132.0,861.0,957.0,435.0,848.0
2026-04-14,Miss Dior EDP 2021,Dior,designer,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Eau-de-Parfum-2021--68905.html,2021,female,Oriental Floral,3.89,"6,630","Iris, Peony, Lily-of-the-Valley","Rose, Apricot, Peach","Vanilla, Musk, Tonka Bean, Sandalwood, Benzoin","powdery, vanilla, rose, floral, fruity, sweet, fresh, iris, musky, amber","Perfumers, Perfumers, François Demachy",2400,2200,1100,711,195,2700.0,1600.0,1600.0,1200.0,2600.0,1000.0
2026-04-14,J'adore,Dior,designer,https://www.fragrantica.com/perfume/Dior/J-adore-210.html,1999,female,Floral Fruity,3.80,"28,776","Pear, Melon, Magnolia, Peach, Mandarin Orange, Bergamot","Jasmine, Lily-of-the-Valley, Tuberose, Freesia, Rose, Orchid, Violet, Plum","Musk, Vanilla, Cedar, Blackberry","white floral, floral, fruity, sweet, fresh, citrus, aquatic, powdery, ozonic, tuberose","Perfumers, Perfumers, Calice Becker",9000,11600,2000,5700,488,8100.0,4900.0,5800.0,4200.0,8700.0,5500.0
2026-04-14,Ambre Nuit,Dior,designer,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-48395.html,2018,unisex,Oriental,4.38,"2,017","Amber, Turkish Rose",,,"amber, rose, floral, animalic, powdery","Perfumers, Perfumers, François Demachy",1200,542,147,101,27,549.0,262.0,901.0,839.0,558.0,845.0
2026-04-14,Gris Dior,Dior,designer,https://www.fragrantica.com/perfume/Dior/Gris-Dior-48387.html,2017,unisex,Floral,4.21,"3,547","Oakmoss, Rose, Patchouli, Bergamot, Cedar, Amber, Sandalwood",,,"woody, earthy, mossy, rose, patchouli, citrus, warm spicy, amber, powdery, floral","Perfumers, Perfumers, François Demachy",1800,1100,381,201,95,1400.0,960.0,1400.0,1000.0,1400.0,1000.0
2026-04-14,Aventus,Creed,designer,https://www.fragrantica.com/perfume/Creed/Aventus-9828.html,2010,male,Chypre Fruity,4.32,"26,304","Bergamot, Black Currant, Apple, Lemon, Pink Pepper","Pineapple, Patchouli, Moroccan Jasmine","Birch, Musk, oak moss, Cedarwood, Ambroxan","fruity, sweet, woody, leather, citrus, smoky, musky, tropical, fresh, mossy","Perfumers, Perfumers, Erwin Creed, Jean-Christophe Hérault",15500,6600,1900,1700,574,12100.0,12400.0,9300.0,5500.0,12400.0,8500.0
2026-04-14,Silver Mountain Water,Creed,designer,https://www.fragrantica.com/perfume/Creed/Silver-Mountain-Water-472.html,1995,unisex,Aromatic,4.16,"10,431","Bergamot, Mandarin Orange","Green Tea, Black Currant","Musk, Sandalwood, Petitgrain, Galbanum","citrus, green, fruity, musky, woody, aromatic, powdery, fresh spicy, fresh, floral","Perfumers, Perfumers, Olivier Creed, Pierre Bourdon",5000,3400,987,918,158,4600.0,4600.0,1600.0,990.0,4600.0,1200.0
2026-04-14,Green Irish Tweed,Creed,designer,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,1985,male,Woody Floral Musk,4.30,"11,635","Iris, Vervain",Violet Leaf,"Ambergris, Sandalwood","ozonic, aquatic, iris, powdery, woody, amber, animalic, violet, balsamic, green","Perfumers, Perfumers, Olivier Creed, Pierre Bourdon",6700,3100,764,973,171,5800.0,4800.0,3500.0,1400.0,5500.0,2400.0
2026-04-14,Millesime Imperial,Creed,designer,https://www.fragrantica.com/perfume/Creed/Millesime-Imperial-466.html,1995,unisex,Woody Floral Musk,4.23,"7,077","Sea Salt, Fruity Notes","Sicilian Lemon, Bergamot, Iris, Mandarin Orange","Sea Notes, Musk, Woody Notes","marine, citrus, salty, fruity, aromatic, powdery, musky, sweet, woody, iris","Perfumers, Perfumers, Olivier Creed, Pierre Bourdon",3600,2200,553,592,81,2700.0,3400.0,874.0,361.0,3200.0,944.0
2026-04-14,Viking,Creed,designer,https://www.fragrantica.com/perfume/Creed/Viking-41698.html,2017,male,Woody Aromatic,3.96,"4,101","Pink Pepper, Peppermint, Bergamot, Lemon, Absinthe, Orange","Lavender, Bulgarian Rose, Clove, Allspice, Orris Root, Jasmine","Vetiver, Cedar, White Musk, Tonka Bean","aromatic, fresh spicy, green, citrus, soft spicy, lavender, woody, rose, musky, warm spicy","Perfumers, Perfumers, Olivier Creed",1800,1200,457,572,108,1700.0,1200.0,1700.0,1300.0,1800.0,1200.0
2026-04-14,Aventus Cologne,Creed,designer,https://www.fragrantica.com/perfume/Creed/Aventus-Cologne-51692.html,2018,male,Aromatic Fruity,4.33,"3,239","Mandarin Orange, Ginger, Pink Pepper, Bergamot, Spearmint","Vetiver, Patchouli, Sandalwood, Ozonic notes","Musk, Birch, Tonka Bean, Styrax, Cedar","citrus, woody, musky, leather, fresh spicy, powdery, smoky, aromatic, earthy, sweet","Perfumers, Perfumers, Olivier Creed",1900,798,230,224,56,1600.0,1800.0,860.0,304.0,1700.0,697.0
2026-04-14,Royal Oud,Creed,designer,https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,2011,unisex,Oriental Fougere,4.36,"5,496","Pink Pepper, Lemon, Sicilian Bergamot","Cedar, Angelica, Galbanum","Sandalwood, Agarwood (Oud), Musk","woody, musky, powdery, citrus, aromatic, soft spicy, oud, green, amber","Perfumers, Perfumers, Julien Rasquinet, Olivier Creed",3300,1500,310,404,59,1700.0,695.0,2400.0,2200.0,1800.0,2100.0
2026-04-14,Wind Flowers,Creed,designer,https://www.fragrantica.com/perfume/Creed/Wind-Flowers-70182.html,2021,female,Floral,3.61,"1,017","Jasmine, Orange Blossom, Peach","Jasmine Sambac, Tuberose, Rose","Musk, Orange Blossom, Praline, Iris, Sandalwood","white floral, sweet, powdery, musky, tuberose, rose, woody, iris, animalic, fruity","Perfumers, Perfumers, Olivier Creed",317,278,201,153,68,350.0,271.0,174.0,100.0,332.0,133.0
2026-04-14,Le Male,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,1995,female,Oriental Fougere,4.00,"24,153","Lavender, Mint, Cardamom, Bergamot, Artemisia","Cinnamon, Orange Blossom, Caraway","Vanilla, Tonka Bean, Amber, Sandalwood, Cedar","aromatic, vanilla, fresh spicy, lavender, warm spicy, green, powdery, sweet, amber, woody","Perfumers, Perfumers, Francis Kurkdjian",9800,8800,1900,3200,458,8500.0,5600.0,9400.0,9600.0,9100.0,9500.0
2026-04-14,Ultra Male,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,2015,male,Oriental Fougere,4.45,"16,731","Pear, Lavender, Mint, Bergamot, Lemon","Cinnamon, Clary Sage, Caraway","Black Vanilla Husk, Amber, Patchouli, Cedar","vanilla, fruity, aromatic, sweet, cinnamon, warm spicy, fresh spicy, lavender, powdery, green","Perfumers, Perfumers, Francis Kurkdjian",10700,4100,828,871,202,5600.0,2700.0,9200.0,10400.0,4000.0,10400.0
2026-04-14,Le Male Le Parfum,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,2020,male,Oriental,4.60,"25,603",Cardamom,"Lavender, Iris","Vanilla, Oriental notes, Woodsy Notes","warm spicy, vanilla, lavender, aromatic, powdery, iris, woody, amber, violet","Perfumers, Perfumers, Natalie Gracia-Cetto, Quentin Bisch",18800,4600,1200,577,377,7900.0,2800.0,16200.0,18800.0,7200.0,16800.0
2026-04-14,Classique,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-427.html,1993,female,Oriental Floral,3.92,"12,440","Orange Blossom, Star Anise, Rose, Mandarin Orange, Pear, Bergamot","Ylang-Ylang, Ginger, Orchid, Tuberose, Iris, Plum","Vanilla, Amber, Musk, Cinnamon, Sandalwood","white floral, sweet, powdery, citrus, vanilla, soft spicy, floral, anis, woody, yellow floral","Perfumers, Perfumers, Jacques Cavallier Belletrud",4700,4700,507,2300,169,1700.0,1100.0,3100.0,3300.0,2400.0,3500.0
2026-04-14,Classique Autumn Winter,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Autumn-Winter-2844.html,2006,female,Oriental Floral,4.22,32,"Star Anise, Rose","African Orange Flower, Ginger","Vanilla, Amber","soft spicy, anis, rose, white floral, vanilla, floral, powdery, citrus, fresh spicy, amber","Perfumers, Perfumers",13,16,0,3,0,3.0,3.0,6.0,12.0,7.0,12.0
2026-04-14,Classique Intense Collector Glam,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Intense-Collector-Glam-Edition-32041.html,2015,female,Oriental Floral,4.07,27,"Pomegranate, Tiare Flower","Orange Blossom, Jasmine, Rose","Vanilla, Patchouli","white floral, woody, vanilla, fruity, sweet","Perfumers, Perfumers",16,5,0,4,2,2.0,1.0,6.0,5.0,3.0,10.0
2026-04-14,Scandal Pour Homme,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-68074.html,2021,male,Oriental Woody,4.27,"6,998","Mandarin Orange, Clary Sage","Caramel, Tonka Bean",Vetiver,"caramel, aromatic, sweet, citrus, vanilla, amber, soft spicy, woody","Perfumers, Perfumers, Christophe Raynaud, Natalie Gracia-Cetto, Quentin Bisch",3900,1900,641,365,193,2300.0,947.0,4000.0,4400.0,2100.0,4100.0
2026-04-14,Le Male Elixir,Jean Paul Gaultier,designer,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-81642.html,2023,male,Oriental Fougere,4.52,"23,518","Lavender, Mint","Vanilla, Benzoin","Honey, Tonka Bean, Tobacco","vanilla, sweet, honey, aromatic, amber, lavender, tobacco, green, fresh spicy, powdery","Perfumers, Perfumers, Quentin Bisch",16800,4100,1300,746,579,5000.0,2300.0,14000.0,18000.0,6500.0,14900.0
2026-04-14,Black Afgano,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/Black-Afgano-6472.html,2009,unisex,Woody Aromatic,4.06,"12,067","cannabis, Green Notes, Davana, Saffron, Thyme","Resins, Woodsy Notes, Tobacco, Coffee, Cinnamon, Violet, Raspberry","Agarwood (Oud), Incense, Amber, Animal notes, Guaiac Wood, Musk, Tonka, Cedar, Gurjan balsam, Ambroxan, Vanilla","amber, smoky, woody, oud, cannabis, balsamic, green, aromatic, warm spicy, tobacco","Perfumers, Perfumers, Alessandro Gualtieri",5900,3400,888,1400,516,1500.0,855.0,4400.0,5000.0,1800.0,4800.0
2026-04-14,Pardon,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/Pardon-12130.html,2011,male,fragrance for men. Pardon was launched in 2011. The nose behind this,4.27,"4,207","Magnolia, Flowers","Dark Chocolate, Tonka Bean, Cinnamon","Agarwood (Oud), Sandalwood","warm spicy, oud, chocolate, woody, sweet, floral, cinnamon, vanilla, powdery, cacao","Perfumers, Perfumers, Alessandro Gualtieri",2300,1200,341,305,56,688.0,234.0,1800.0,1900.0,996.0,1700.0
2026-04-14,Duro,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/Duro-4291.html,2008,male,Woody Chypre,4.20,"2,991","Woodsy Notes, Leather, Spices",,,"woody, leather, warm spicy, animalic, smoky","Perfumers, Perfumers, Alessandro Gualtieri",1500,972,274,245,37,504.0,190.0,1200.0,1100.0,670.0,1100.0
2026-04-14,China White,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/China-White-4290.html,2008,female,Floral Woody Musk,3.92,"1,554","Powdery Notes, Musk, Woodsy Notes, Floral Notes, Rose",,,"powdery, floral, musky, woody, rose","Perfumers, Perfumers, Alessandro Gualtieri",570,584,147,214,39,383.0,188.0,419.0,316.0,413.0,298.0
2026-04-14,Narcotic Venus,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/Narcotic-Venus-4292.html,2008,female,Floral,4.10,"4,299","Tuberose, Lily, Jasmine, Spices",,,"white floral, tuberose, animalic, green, soft spicy","Perfumers, Perfumers, Alessandro Gualtieri",1900,1500,368,446,71,1400.0,926.0,871.0,591.0,1200.0,856.0
2026-04-14,Baraonda,Nasomatto,designer,https://www.fragrantica.com/perfume/Nasomatto/Baraonda-40200.html,2016,unisex,Oriental Woody,4.42,"5,818","Whiskey, Woody Notes, Ambrette (Musk Mallow), Rose, Ambroxan, Musk",,,"woody, whiskey, musky, rose, floral, amber, warm spicy","Perfumers, Perfumers, Alessandro Gualtieri",3600,1500,363,310,65,997.0,471.0,2600.0,2500.0,1100.0,2300.0
2026-04-14,Bleu de Chanel,Chanel,designer,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,2010,male,Woody Aromatic,4.18,"20,400","Grapefruit, Lemon, Mint, Pink Pepper","Ginger, Nutmeg, Jasmine, Iso E Super","Incense, Cedar, Vetiver, Sandalwood, Patchouli, Labdanum, White Musk","citrus, woody, fresh spicy, aromatic, amber, smoky, balsamic, warm spicy, green, fresh","Perfumers, Perfumers, Jacques Polge",9700,7300,1200,2000,215,8500.0,7800.0,7200.0,5000.0,8600.0,7500.0
2026-04-14,Allure Homme Sport,Chanel,designer,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,2004,male,Woody Spicy,4.26,"15,010","Orange, Sea Notes, Aldehydes, Blood Mandarin","Pepper, Neroli, Cedar","Vanilla, Tonka Bean, White Musk, Amber, Vetiver, Elemi resin","citrus, aromatic, vanilla, aldehydic, marine, sweet, fresh spicy, fresh, amber, powdery","Perfumers, Perfumers, Jacques Polge",7500,5400,835,1200,118,6200.0,7000.0,2900.0,1400.0,7000.0,2400.0
2026-04-14,Coco Mademoiselle,Chanel,designer,https://www.fragrantica.com/perfume/Chanel/Coco-Mademoiselle-611.html,2001,female,Oriental Floral,4.11,"32,623","Orange, Mandarin Orange, Bergamot, Orange Blossom","Turkish Rose, Jasmine, Mimosa, Ylang-Ylang","Patchouli, White Musk, Vanilla, Vetiver, Tonka Bean, Opoponax","citrus, woody, patchouli, sweet, white floral, rose, earthy, vanilla, warm spicy, yellow floral","Perfumers, Perfumers, Jacques Polge",14800,11500,1800,4000,506,9100.0,5100.0,8500.0,7400.0,10600.0,7200.0
2026-04-14,Chanel No 5 Eau Premiere,Chanel,designer,https://www.fragrantica.com/perfume/Chanel/Chanel-N-5-Eau-Premiere-1360.html,2008,female,Floral Aldehyde,4.21,"6,177","Aldehydes, Ylang-Ylang, Neroli","Jasmine, Tincture of Rose","Vanille, Sandalwood, Vetyver","woody, aldehydic, fresh, white floral, yellow floral, vanilla, sweet, rose, floral, powdery","Perfumers, Perfumers, Jacques Polge",2900,2400,72,752,12,1400.0,820.0,1100.0,891.0,1700.0,851.0
2026-04-14,Egoiste Platinum,Chanel,designer,https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,1993,male,Woody Floral Musk,4.23,"11,901","Lavender, Rosemary, Neroli, Petitgrain","Geranium, Clary Sage, Galbanum, Jasmine","Oakmoss, Vetiver, Cedar, Sandalwood, Amber","aromatic, fresh spicy, woody, lavender, green, herbal","Perfumers, Perfumers, Jacques Polge",6200,3700,606,1200,151,4900.0,4200.0,3700.0,2100.0,5000.0,2700.0
2026-04-14,Oud Wood,Tom Ford,designer,https://www.fragrantica.com/perfume/Tom-Ford/Oud-Wood-1826.html,2007,unisex,Oriental Woody,4.29,"16,675","Agarwood (Oud), Brazilian Rosewood, Cardamom, Sandalwood, Sichuan Pepper, Vanilla, Vetiver, Tonka Bean, Amber",,,"woody, oud, warm spicy, aromatic, vanilla, balsamic, fresh spicy, amber, powdery, sweet","Perfumers, Perfumers, Richard Herpin",9300,4700,1300,1100,313,4000.0,1700.0,7500.0,7300.0,4700.0,6800.0
2026-04-14,Black Orchid,Tom Ford,designer,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,2006,female,Oriental Floral,3.89,"31,376","Truffle, Gardenia, Black Currant, Ylang-Ylang, Jasmine, Bergamot, Mandarin Orange, Amalfi Lemon","Orchid, Spices, Gardenia, Fruity Notes, Ylang-Ylang, Jasmine, Lotus","Mexican chocolate, Patchouli, Vanille, Incense, Amber, Sandalwood, Vetiver, White Musk","warm spicy, earthy, woody, sweet, amber, patchouli, floral, chocolate, powdery, balsamic","Perfumers, Perfumers, David Apel, Pierre Negrin",13700,8900,1900,5400,1500,3000.0,1700.0,10000.0,12000.0,3600.0,12300.0
2026-04-14,Tobacco Vanille,Tom Ford,designer,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,2007,unisex,Oriental Spicy,4.19,"29,838","Tobacco Leaf, Spicy Notes","Vanilla, Cacao, Tonka Bean, Tobacco Blossom","Dried Fruits, Woody Notes","vanilla, sweet, tobacco, warm spicy, fruity, woody, cacao, powdery","Perfumers, Perfumers, Olivier Gillotin",16200,7800,2000,2900,953,2500.0,1600.0,11700.0,14300.0,5100.0,12300.0
2026-04-14,Lost Cherry,Tom Ford,designer,https://www.fragrantica.com/perfume/Tom-Ford/Lost-Cherry-51411.html,2018,unisex,Oriental Floral,4.07,"16,966","Bitter Almond, Black Cherry, Cherry Liqueur","Sour Cherry, Plum, Turkish Rose, Jasmine Sambac","Vanilla, Tonka Bean, Cinnamon, Peru Balsam, Sandalwood, Benzoin, Cloves, Cedar, Patchouli, Vetiver","cherry, sweet, almond, nutty, fruity, vanilla, warm spicy, amber, woody, balsamic","Perfumers, Perfumers, Louise Turner",8000,5000,1900,1500,627,3400.0,2100.0,6300.0,6100.0,4100.0,6000.0
2026-04-14,Tuscan Leather,Tom Ford,designer,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,2007,unisex,Leather,4.26,"10,176","Raspberry, Saffron, Thyme","Olibanum, Jasmine","Leather, Suede, Woody Notes, Amber","leather, fruity, animalic, sweet, amber, smoky, warm spicy, woody","Perfumers, Perfumers",5600,2900,514,947,186,1400.0,548.0,3700.0,3800.0,2000.0,3600.0
2026-04-14,XJ 1861 Naxos,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Naxos-30529.html,2015,unisex,Citrus Gourmand,4.50,"18,608","Lavender, Bergamot, Lemon","Honey, Cinnamon, Cashmeran, Jasmine Sambac","Tobacco Leaf, Vanilla, Tonka Bean","sweet, honey, vanilla, tobacco, lavender, citrus, aromatic, floral, powdery, warm spicy","Perfumers, Perfumers",12900,3500,1200,756,268,7800.0,3800.0,10300.0,10700.0,8000.0,9400.0
2026-04-14,Verde Accento,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/Verde-Accento-105329.html,2015,unisex,,4.20,20,"Italian Mandarin, Bergamot","Jasmine, Iris, Pink Pepper","Patchouli, Sandalwood, Musk, Amber, Bourbon Vanilla","woody, citrus, powdery, white floral, patchouli, musky, warm spicy, iris, earthy, soft spicy","Perfumers, Perfumers",11,5,2,1,1,5.0,7.0,4.0,1.0,7.0,2.0
2026-04-14,Wabar,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/Wabar-42270.html,2013,female,Oriental Vanilla,3.99,108,"Star Anise, Bergamot","Magnolia, Lily-of-the-Valley, Jasmine","Vanilla, Musk, Vetiver","floral, white floral, citrus, vanilla, powdery, soft spicy, anis, aromatic, musky, fresh","Perfumers, Perfumers, Chris Maurice",48,34,7,15,4,23.0,19.0,22.0,18.0,21.0,19.0
2026-04-14,Amphorae 27,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/Amphorae-27-76176.html,2022,unisex,,3.22,9,"Cloves, Brazilian Orange, Black Pepper, Cumin, Calabrian bergamot, Cardamom","Nutmeg, Ylang-Ylang, Bulgarian Rose","Musk, Ambergris, Civet, Singapore Patchouli, Madagascar Vanilla","musky, fresh spicy, animalic, warm spicy, amber, powdery, citrus, sweet, yellow floral, woody","Perfumers, Perfumers",4,0,1,2,2,2.0,3.0,5.0,5.0,3.0,5.0
2026-04-14,1888,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,2013,unisex,Oriental Floral,4.18,"2,330","Carnation, Pepper, Coriander, Saffron","Ylang-Ylang, Rose, Neroli","Amber, Sandalwood, Patchouli, Birch","warm spicy, woody, amber, floral, aromatic, yellow floral, fresh spicy, leather, powdery, rose","Perfumers, Perfumers",1100,759,212,200,32,456.0,178.0,958.0,945.0,630.0,809.0
2026-04-14,Fiero,Xerjoff,designer,https://www.fragrantica.com/perfume/Xerjoff/Fiero-11802.html,2010,male,Aromatic Spicy,4.21,"1,524","Amalfi Lemon, Lemongrass, Bergamot, Blood Orange","Mint, Neroli, Tarragon, Thyme","Vetiver, Patchouli, Nutmeg, Sandalwood, Coumarin","citrus, aromatic, fresh spicy, woody, green","Perfumers, Perfumers, Chris Maurice",739,524,127,115,19,713.0,795.0,247.0,65.0,737.0,175.0
2026-04-14,Eros,Versace,designer,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,2012,male,Aromatic Fougere,4.07,"28,922","Mint, Green Apple, Lemon","Tonka Bean, Ambroxan, Geranium","Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver, Oakmoss","vanilla, aromatic, green, fresh spicy, amber, fruity, citrus, woody, sweet, fresh","Perfumers, Perfumers, Aurélien Guichard",11900,11000,2700,2700,633,12800.0,10200.0,12100.0,11700.0,11100.0,13800.0
2026-04-14,Pour Femme Dylan Blue,Versace,designer,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Blue-47459.html,2017,female,Floral Fruity,3.78,"5,986","Granny Smith apple, Black Currant, Clover, Forget me not, Shiso","Peach, Petalia, Rose, Rose Hip, Jasmine","Musk, White Woods, Patchouli, Styrax","fruity, floral, green, rose, fresh, woody, sweet, musky","Perfumers, Perfumers, Calice Becker, Natalie Gracia-Cetto",1600,2600,831,887,107,2100.0,2000.0,957.0,647.0,2200.0,855.0
2026-04-14,Pour Homme Dylan Blue,Versace,designer,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,2016,male,Aromatic Fougere,4.19,"23,761","Calabrian bergamot, Water Notes, Grapefruit, Fig Leaf","Ambroxan, Black Pepper, Patchouli, Violet Leaf, Papyrus","Incense, Musk, Tonka Bean, Saffron","amber, citrus, fresh spicy, musky, aquatic, warm spicy, woody, fresh, aromatic, smoky","Perfumers, Perfumers, Alberto Morillas",10700,9100,2100,1500,322,14100.0,14300.0,11500.0,6300.0,13900.0,10900.0
2026-04-14,Bright Crystal,Versace,designer,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,2006,female,Floral Fruity,3.74,"23,674","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber","floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas",5800,11000,2200,4300,343,8600.0,7700.0,1700.0,1400.0,9500.0,1500.0
2026-04-14,1 Million,Paco Rabanne,designer,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-3747.html,2008,male,Woody Spicy,3.74,"23,413","Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli","warm spicy, cinnamon, citrus, amber, woody, leather, rose, animalic, green, patchouli","Perfumers, Perfumers, Christophe Raynaud, Michel Girard, Olivier Pescheux",7400,8600,2000,4600,751,3600.0,2100.0,8500.0,10000.0,4100.0,10200.0
2026-04-14,Invictus,Rabanne,designer,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,2013,male,Woody Aquatic,3.80,"14,484","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli","citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg",4400,5900,1500,2300,407,6300.0,7000.0,3000.0,1600.0,6800.0,3000.0
